,2017-09-01,2017-11-01,2017-12-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-08-01,2018-09-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-11-01,2021-12-01,2022-01-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01
0,-0.006206661934466062,-0.02516549488843034,-0.04960412246685508,-0.06829912169817665,-0.008119126729307813,0.006429850231676026,-0.008054781455192506,-0.020187739769428892,0.000891581788628304,0.05512755922690127,0.0042932019915387365,-0.03214810952741387,-0.0642526055088597,-0.04880998400363845,-0.027317344473933525,0.0064224318005506875,-0.0070258782692219635,-0.03098710366425883,-0.012897648096273973,0.008296003214029735,-0.00511140907115365,0.06101123464798319,-0.00924998845328548,-0.032682929042982034,0.03323189289824341,0.005534205430418548,0.013370878572982026,-0.0212896637325784,-0.017675695896988253,0.03097041065016304,0.001797141852932449,-0.008089888159717229,-0.008962194641037702,0.016034770851663882,-0.0288345294421124,-0.005114363490430707,-0.03238217521375042,-0.018886096798226726,-0.02641282197526218,0.01557798148488665,-0.017257131058359243,0.015133764843214659,0.007055539138325323,-0.0015856855250691027,0.021116193932804894,0.020967282593234826,0.00607914914523025,-0.00033300933358537677,0.019957245880558805,-0.014180697076496496,-0.0295599606057092,0.0028755108746378877,0.026597984824000664,0.027404282872650065,-0.01244483119072011,0.0056418106332258855
1,-0.017289839871218793,-0.004495765934564577,,-0.0734736632529085,-0.009353160697650575,0.015883200032130396,-0.031111061934345485,-0.030711000339320782,0.013890666886999026,,0.013913549957666277,-0.019076429860889532,-0.07229358477278236,,-0.006175262981088503,0.0032862452488349736,-0.0033550350915537708,,-0.01620927561292196,-0.018275576056219323,0.0028149368835970745,,-0.011716893984033222,-0.06005915031850373,0.0016777349697743582,-0.005027997459458311,0.04212723338504243,-0.016217613177232693,0.008189024143902324,,0.023013598698225057,-0.0017278318587448105,-0.01068668106647025,0.023154703399076604,-0.01165084857969867,-0.01922704121934027,,0.0058970536365161585,-0.028072383451807292,0.0017187766236751445,-0.01603665907633145,0.022262440042885023,0.02022889356472854,-0.006306411370044507,0.027080780944644833,0.03483817318518195,0.00934143525461642,-0.0036443383983273403,0.030230628514055446,-0.020993664859097372,,-0.008067066187511962,0.0382365258303643,,-0.012389237028092873,0.0024862137283817587
2,-0.022889716490462453,0.006269284240790318,,,-0.010432397924140191,0.0248919205051773,,-0.013269392263922597,0.02322887575361099,,0.006275078438809839,-0.01731335743182194,,,-0.0006951917757600512,-0.003229443793768605,-0.009884260054963567,,0.0009228172237137899,-0.016682997167094593,0.014050347218890036,,-0.017374147008891977,-0.07307724411846189,0.01872697090491532,0.0034063909991531305,,-0.017304155699736312,0.013002765972096375,,-0.003165100665446785,-0.011283683292227953,-0.01926386912181749,0.01617092263879666,-0.039438262750953745,-0.01873867123579287,,-0.011047780757310388,-0.028964478632103274,-0.007574943689422464,-0.023395089793474932,,0.019525683396531407,-0.00802695623411448,0.018017287830448092,0.02966115469623609,0.016353436158109774,-0.013777322771080014,,-0.020569435283933846,,0.0034614894771605176,,,-0.005842447868838432,0.01752999261257926
3,-0.023450830377593657,-0.004135898841250096,,,-0.012017007416904257,0.026543822075416335,,-0.032273212264840256,0.011055058941943141,,0.014717822246695517,-0.01711577002632736,,,-0.018460484306682234,-0.007360662323770972,0.022510150833851883,,-0.0037182188524982895,-0.014680344336801932,0.014516342515592473,,-0.015178293084136901,-0.04452189195818562,0.02301156311037883,0.013883360009191159,,-0.009754372437822234,0.005659209787112762,,0.01425918393393616,-0.012525779206211118,-0.0024952845714673044,0.025155370955373735,,-0.010122017760771929,,-0.016458988369577376,-0.012761856996089227,-0.021819918138271333,-0.009581308416809375,,0.02665954316937616,0.012925353265441974,0.03571195290738893,0.02945689849241523,,-0.020471412543841994,,-0.03194789276201848,,-0.011663331923670306,,,-0.0045922175919853175,0.02377744725054065
4,-0.04727538666251674,0.002118367254009046,,,-0.006007326065995966,0.016901381293682183,,-0.018620962874896174,0.021407188909319808,,0.032247749860392166,-0.027524904387144056,,,-0.000972733873193965,0.0032508023756854243,0.008431292758758202,,0.005254196285565282,-0.004074412823262541,0.017875432002626368,,-0.02660540397953523,-0.03092329510329961,0.031561675970733394,0.013233951833344137,,-0.021873736853570414,0.004169872464697688,,0.01962526139439663,-0.01839075562529735,-0.0027654343843306894,0.01815446704878554,,-0.02436865458634041,,-0.017476857717806604,-0.012448636125264367,0.002435389216252748,-0.011635976510452783,,,-0.01806482941232579,0.0376015358223899,0.04151012946210325,,,,,,-0.005024396232427897,,,0.012048124875148655,
5,,0.014466985677813016,,,-0.0133735123019455,0.015806679106916688,,-0.005925733444421821,0.023071755711518593,,0.02500504212382107,-0.0399487438594176,,,0.010379112510526478,0.004758237267425081,0.020418177745132104,,0.003365201580190602,-0.013873886165805649,,,-0.05909117811545708,-0.03008431860535532,0.015372689643730675,0.033457423191574465,,-0.01940392888096687,-0.004146064542134953,,0.017583985561787085,-0.005791925253119445,-0.002018509763919263,0.029375923952866978,,-0.0395080935898624,,-0.03546859521293566,-0.017093907025483857,-0.0014104587788145162,-0.012844812987815146,,,,0.023684808438271476,,,,,,,-0.02038344255356539,,,-0.0016105685773572659,
6,,0.0068988042726607635,,,-0.006923738088311593,0.012073415463040804,,-0.0005970806167245879,0.023258535939581437,,0.007319964544293761,,,,0.0027741197021619035,0.02512364205999551,0.00842822158333767,,-0.013478988500374545,-0.019314930522290996,,,,-0.015937223054996785,0.0181266245472263,,,-0.009528249015978485,0.00694376367457028,,0.03608420319696615,-0.02877359221346476,-0.02873168073566229,0.03865638703729113,,,,,-0.009780575845248496,-0.023878254824693412,-0.019377283394768074,,,,0.01901520064376172,,,,,,,-0.021780163586120782,,,0.005771131716561115,
7,,0.00932349611326222,,,-0.013164088148746145,0.007075491034122416,,0.00481070944248102,0.02048076052209885,,-0.0027428358900790373,,,,0.0050765124387657234,0.05565634155948329,0.04100088281303815,,-0.01051767871735454,-0.012872237321719826,,,,0.011021571709569966,0.024374314242843254,,,-0.012079968473680203,-0.0067617842561998875,,,,-0.009980674954206292,0.016993609625395423,,,,,-0.017327483668881483,,-0.022681306315742167,,,,0.021889078206141943,,,,,,,,,,-0.0029028899239442324,
8,,0.02066867638760761,,,-0.01233246380425057,0.031629194660386606,,0.004825117407884605,0.021161321438570357,,0.005774799915265444,,,,0.009609701752225863,,,,-0.009931058963444483,-0.0040595456533871754,,,,0.019065191558241268,0.006455493690469327,,,-0.012339186202490138,-0.013659298575272927,,,,0.04599714745786182,0.0279274523446556,,,,,-0.018857793996365002,,-0.011496034423062018,,,,0.02281075611911143,,,,,,,,,,-0.00895905869301468,
9,,0.01937171423590378,,,-0.006576671574091142,,,0.009699835423025494,0.004740558480981039,,0.0048706777366955,,,,0.002329756959716822,,,,-0.016295567678184963,-0.013625370930937297,,,,-0.031507392054738736,-0.009752289598416952,,,-0.01256425935221378,-0.02845433496824723,,,,,0.03536096638233288,,,,,-0.010533871549420093,,-0.000741834723375856,,,,0.028864218934063435,,,,,,,,,,-0.023436660359216502,
