,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-07-01,2021-08-01,2021-09-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01,2023-04-01
0,-0.04324404631577439,0.025728253320808747,0.056032522276049934,-0.08541777206973966,-0.06294943960936072,-0.057065302277366725,-0.0675849371978881,0.05541686595222711,-0.01810587823779919,-0.04211995544002578,0.005518310708045714,-0.021747515758236857,-0.02171678427335777,0.028327530922771627,0.07846039414960347,0.10816260198965644,0.010766575145400914,-0.004969876388137839,-0.005168488906532542,-0.02785289791101786,0.028074813420445932,-0.013221846296120221,-0.03350394073194707,-0.00909423491754291,0.03414498613199396,-0.00862704805852399,0.0008426942747472577,-0.00436732623383107,0.001949807478784038,-0.011526782250794954,-0.009851890338963498,-0.031806432380987126,-0.004392970215735037,-0.004901392246102532,-0.021590362822095033,-0.018207837382343883,-0.030329891677305154,-0.021847706037357195,0.02978547168664425,0.02178026324069049,-0.02844818309258268,-0.0032975967798992284,-0.008043087363107215,0.024806477769452995,0.003959633757226078,0.007277967581906797,0.004344217544917095,-0.014365872030840499,-0.018373226233050488,-0.017572587197590583,-0.06577948374569448,-0.1456975635165998,0.07976979396096828,0.007517524104122542,0.040231444342460065,-0.07866320597158594,-0.08151094234067885,-0.025902892346250095,0.04143939239928751,0.012230817314540676,0.012586545981820407,0.024028291665578516,0.01197060269123651,-0.028611972706420255,0.005021180635959355,-0.02344060060403408,-0.011470951615728198,-0.0010156003551093917,0.003900482474777034,0.004456030782680309,-0.0014031212182800124,-0.010337780507961969,0.004837411823119031,-0.0015097021142914668,0.047948330071984846,0.00032762579768874645,-0.053859234908407605,-0.01515011290186452,0.03161972444167738,0.03887222308014904,0.024062133508064243,-0.020620575474751934,-0.03181621096475551,0.03074261678224388
1,-0.06142237329114775,0.002508009087264118,0.07799178041219956,-0.018633599060041584,-0.09144004450438359,-0.12753224053121948,-0.06325990619522742,0.050115206352784714,-0.007036035042997102,-0.0758369413619907,0.006367117922195197,-0.0764247890288704,-0.034992175343180554,-0.010747322092148237,,,-0.006619015942567863,-0.0076049240261428785,-0.017371178491531025,-0.024401221390064842,0.014564018194708095,-0.024364103384804547,-0.04205278782433264,-0.003191534278733199,0.028151405719833267,-0.015220395256873243,0.012240418585782509,-0.005181593920594585,0.0022913042134895534,0.03630297004088656,-0.012901857061532906,,0.017565665748149994,-0.0061196534604093245,-0.023902456561718632,-0.02100237777729219,-0.041482545456273945,0.011001972174270236,0.011818707115038185,0.011087837724566674,-0.03228238845727782,0.004597206583847033,-0.024234349738726513,,-0.0047619930078237616,0.017001721969340577,0.005629614731089361,,-0.033115615244894814,-0.009485177183861215,,-0.14235988114820453,0.05317524560752407,-0.015206225265151696,0.05509295332010522,-0.0699058128296326,-0.06888864395608468,-0.029356108224450672,,0.01567174012323358,0.022761355415965134,0.008749124819785736,-0.011731707333741737,-0.025287917755960523,-0.008555243737929041,0.004170307506328186,-0.013256347555089976,-0.016152170282739853,0.015365707995496636,0.027921268346886075,0.002203698741438387,-0.014604286045533321,0.01905888133454392,0.014880879272267111,,0.01592553264674823,,-0.010722592484365467,,0.03293465823343533,0.004721807569734449,-0.007605207362681554,-0.06937099219524256,0.024836147216123927
2,-0.0383265437088921,0.024211972733622633,,-0.0602910040833734,-0.13074334571203572,,-0.013275582382652862,0.044451399509605694,-0.011463806586903935,-0.07514838953083935,-0.013284661926839348,,0.028705716712493112,-0.014649908119167998,,,-0.003125052420373642,-0.011602235083231438,-0.026661414170007114,-0.02733460485878858,0.02248797744199693,-0.028423568430432145,,-0.004418558060156341,0.018074692217582677,-0.004382583148320407,-0.010715739500167354,0.00019569802634200606,-0.03229847037672151,,-0.019307884245746587,,0.007548649645685135,-0.005947226451979315,-0.00418551015324542,-0.021873586844250004,,0.0014021103075259056,0.007718488318212757,0.00984584012712908,,-0.0088042848214714,-0.02508717437703245,,-0.003249385457938292,,0.01406570077470759,,,-0.01457469710059589,,-0.10197073361246467,0.0662687086205973,-0.0020826803429365714,0.15163033517738,-0.06504723186503614,-0.06837194498368221,-0.02634081451498904,,0.0207290354457057,0.008151030091256173,0.010582149446547895,-0.02786880873445252,-0.03707979150433939,-0.010464391858906352,0.017310805132072726,-0.02055835713085341,-0.02862615096982346,0.014173211408737618,,0.009837040981115819,-0.012171311249700612,0.001625117505821283,0.03709647450111897,,-0.011629574114550012,,-0.020835816799182005,,0.044216142020578,0.0053515401032419585,-0.021485664849175468,,0.03235168242552344
3,-0.04211778251673748,0.012048458584137278,,-0.070881379476043,,,-0.03324616422207588,0.06380258323373939,0.007217946417786614,-0.08165447985241125,-0.03382173969414019,,0.012847270818247658,-0.030549849195383838,,,-0.026344782958219515,-0.0154737659994435,-0.04623071330946049,-0.030355726505099767,0.03415277533183059,-0.020633715883481285,,-0.004764482146574434,0.0229178045486626,-0.019882582572410268,0.00045836399721066456,-0.011167612075010047,-0.0727035114417589,,-0.02274580847948271,,0.00854859090893445,-0.007870718037634283,-0.015845744873963397,-0.031001439266339692,,-0.01821426504244794,0.020040187670947174,-0.003765426454540144,,0.0014707227720913013,,,-0.01200419942654829,,0.0015976234084383867,,,-0.01591030575436103,,-0.12831620262979881,0.07914244808024895,0.02779082545380107,,-0.08354724560895632,-0.09536069249612344,-0.034137950041886356,,0.03382641645103002,0.012628458008482779,-0.004740487405052063,-0.04268700410673043,-0.011255331353258527,0.004524668301716828,0.029549646073965374,-0.0013194901001625237,-0.0287149225403609,0.012930341652606092,,0.1353979629104407,-0.01718767079179695,-0.00480315789189234,,,-0.0100955603574987,,-0.019703527567055623,,0.044388051940203566,0.012776002424349453,-0.005090447816486154,,0.025923331099081515
4,-0.056890653382601575,-0.003747106211479112,,-0.0840850736308838,,,-0.013786627217652503,0.049354356448712056,0.009232007314984192,-0.09740086841925955,-0.04293560383864607,,-0.12088044380262497,-0.004120312358577349,,,-0.003380649619090681,-0.015548147304444093,,-0.020759351293169637,0.012620433969341316,-0.03526443638617982,,-0.001007608739619581,0.024869221292304455,-0.020002217615093132,-0.00882310792226182,0.003177528074945646,-0.1349826709901798,,,,9.125638778595402e-05,-0.016198029583179174,-0.015845744873963397,,,0.0733400604865917,0.0482192209451201,0.024819186199793286,,0.02321240703528453,,,-0.0077804001099541775,,-0.0027660484324734114,,,-0.029672461955024154,,-0.12641422015678305,0.023769954218560763,0.027126342065167064,,-0.06439710644456254,-0.06879573737358652,-0.01147092657841986,,0.054083577807158,0.07560995641974122,-0.014156597283506267,,-0.02499157668285658,0.003985607988404971,0.02946285181969055,0.010977685200311171,-0.030360594156302767,0.010999868396598833,,,-0.021881652454046163,0.014372082375136763,,,0.004940416894080091,,-0.02058429746672763,,0.050172749378037285,0.01618374128181571,-0.01992904240488036,,0.032330449307057196
5,-0.08584847197206391,0.01683279549632488,,-0.11217007055808881,,,-0.018189780787918497,0.06275064808524239,0.00918045987470717,-0.1562022074718763,-0.032765867197682416,,,-0.004335614994175119,,,0.0011665015520772037,-0.011025325370737082,,-0.034048254956228985,0.007080972988853351,-0.03431565035957518,,-0.003957563227911631,0.021311876818578657,-0.008770793809685928,0.01992466692328998,0.05906078431460471,,,,,0.01088592546619771,-0.023480875877029073,-0.0036042481865928844,,,,0.04299810586895114,0.010528136476493088,,0.01219965400299687,,,-0.008153903316889366,,0.005413461375697759,,,-0.027585014826898235,,-0.12675698220341847,0.06756266878080686,0.040567087685724035,,-0.07211679175007535,-0.08353594950797766,-0.0016605301486509738,,,,-0.003467046684150432,,-0.023092338166773932,0.005284546485084474,0.04494779956655759,-0.004632706482220361,-0.028433285287278953,0.011826770318027258,,,-0.019926543024043064,0.008529898502912525,,,0.004815001455275247,,-0.02008024137548592,,,0.026926982113909703,-0.008117458718542636,,0.028386026698327682
6,,0.02185212937408476,,-0.11982038143422469,,,-0.010169186653623596,0.06949172756080518,0.07214884832834723,-0.11713596226463907,-0.052820965585265986,,,-0.012897898798227558,,,-0.022527115189030056,-0.018005974680241454,,,0.014724461755375118,-0.038575840929427896,,-0.015365646045764292,0.009031635990190467,-0.016185892015782022,0.015308825157019923,,,,,,-0.00490552486316842,-0.02813343759732012,-0.018691403481351454,,,,0.03129899153068305,0.015067438557630597,,-0.0062174381607656565,,,-0.006951136809256964,,-0.004114149198037431,,,-0.01962316022822086,,-0.10350368488390238,0.06853204130345825,0.02355907152204595,,-0.07682192497523443,-0.06967772529623623,0.005695158533516764,,,,-0.01874795035792287,,-0.022404521098990063,0.004340917511356568,0.043879922214472455,-0.008132312371844197,-0.029983272681035067,0.012379276245567561,,,-0.04236978111594503,0.009922639871395078,,,0.00885385813544326,,-0.021981661334702807,,,,-0.009142749307335052,,0.026842333628358972
7,,0.007709513943543467,,-0.15830448705223665,,,0.0019292567213924916,0.05224694391499468,0.11891457283978701,-0.1012595294402947,-0.03618801265451925,,,-0.01769557225374463,,,-0.009965890874179761,-0.02458831012267737,,,-0.010024649159868004,,,-0.03613397338794555,0.011224090183073077,-0.008275315441097497,0.0024389101301145466,,,,,,0.0053904065804222245,-0.037216034901981665,-0.000109688298887467,,,,0.016288264692865373,0.006132525003454958,,-0.021115582704701666,,,-0.006839560538496325,,0.006679140548992324,,,-0.019177422534259914,,-0.11188685243682883,0.039224199540646154,0.06659902671413676,,-0.08702181772505047,0.014529718643243317,-0.019663296969408606,,,,-0.0066290966309277,,-0.04729268353424311,-0.008965713136466325,0.04326240494175837,-0.008323657543733431,-0.029513325776385435,-0.0019263221137426623,,,,0.009689729657229473,,,-0.01247479417730768,,0.013459985907734229,,,,-0.008074761081850568,,0.027927339785796867
8,,0.015004834458674843,,-0.16936971389207833,,,0.04200948517183306,0.058303827832642596,,-0.09026411694345904,-0.012247965320236243,,,-0.012408679055487148,,,0.005406603318379055,-0.04029339141745947,,,-0.008492826317802904,,,,0.03279984334511238,-0.0271145699584312,0.006470489352823572,,,,,,0.024240361161617097,,-0.012501742015198825,,,,0.034963721831746564,0.03497646820600875,,-0.003645577782161194,,,-0.005193331732225026,,0.00682682074539942,,,-0.026540522240159348,,-0.1144811857237884,0.010750068243796207,0.061351968471499596,,-0.08668439563728392,-0.057363675415125326,9.425547503161269e-05,,,,-0.006875797014564755,,,-0.007749110360149025,0.04186616802595555,0.009619926097851672,-0.04085345864194745,0.0005889337653992577,,,,0.0033336770395906434,,,-0.005048712333578953,,-0.006453506650219154,,,,-0.0340339370335907,,0.03225563021205491
9,,-0.007253394638706334,,,,,0.06336072440954171,0.08531466065262011,,-0.09912526403554722,-0.013563274870972353,,,-0.024664312558308032,,,-0.04542398833179773,,,,0.007857818790366955,,,,0.004795751638696888,-0.02755404961114949,0.0001505068792284625,,,,,,0.022240836291917088,,-0.013315747727993599,,,,0.0297023559038484,0.016422339363253657,,-0.001258724776369638,,,-0.004342422124596013,,0.0010402189314918653,,,-0.0372114612695128,,-0.09890689453713009,0.038986619059140804,0.056916550276112865,,-0.0784222047155626,-0.042382904507350105,0.0023190580951721884,,,,-0.006674286275494934,,,-0.00994470885383636,0.042200915730422506,-0.000864567780135217,,0.01605320926532028,,,,0.00758106125867275,,,-0.009883403785153067,,-0.004418641944821111,,,,-0.007135874020733013,,0.018961675807530276
