,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2015-02-01,-0.1106889,-0.006359720000000013,1,0,147.71,3567.19,3714.90,0.478702086727953,0.802518511049481,0.03156590337826315
1,2015-04-01,-0.00046235,0.05306409,1,0,137.12,3654.49,3791.61,0.33941229488439184,1.2595084205981024,0.04698208945739708
2,2015-10-01,0.09050712,0.04964261,1,0,367.77,1707.52,2075.29,0.8533947482810387,-0.058128132062748916,0.024867415195523636
3,2015-11-01,-0.04395039,-0.02529136,1,0,131.12,3658.65,3789.77,0.35831430685964083,1.0229192266794058,0.03601266024192644
4,2016-03-01,0.03253889,-0.018816430000000002,2,1,373.05,1418.72,1791.77,1.2932608036393383,-0.9757911457161903,0.019978226447862922
5,2016-04-01,-0.05535906,-0.022375780000000005,1,0,146.05,3659.35,3805.40,0.46464586724050694,0.7882515928208758,0.03618838624360688
6,2017-02-01,-0.03965935,-0.027864600000000003,1,0,235.71,3712.19,3947.90,1.2121380533362949,-0.8106408205323952,0.022543312838522445
7,2017-03-01,0.08974425,-0.022602620000000004,1,0,250.17,3663.81,3913.98,1.420847467687488,-1.2801800602542173,0.02407012007601259
8,2017-05-01,0.03937156,3.519999999999912e-06,0,0,184.92,1895.97,2080.89,0.6627857534185306,0.4291712435985051,0.017582817992745272
9,2017-07-01,-0.00340383,-0.02067155,1,0,223.99,3659.42,3883.41,1.0889899866436457,-0.5130011241483423,0.023054076997037536
10,2017-08-01,-0.0127514,0.017642750000000002,2,1,511.87,3644.02,4155.89,-0.37578404225988926,2.8079326883086715,0.018875201044202
11,2017-10-01,0.0229113,0.031195389999999996,1,0,378.99,1339.00,1717.99,1.2871302791179993,-1.0420152806157859,0.02291832882048007
12,2017-12-01,0.01094944,-0.02864787,1,0,362.32,1597.88,1960.20,0.9373129439003485,-0.21874832800872568,0.0268239650908674
13,2018-03-01,-0.00401866,7.1699999999999195e-06,0,0,197.47,1765.77,1963.24,0.8118916035004915,0.21008635301795522,0.024115599701619035
14,2018-04-01,0.01917643,0.029470990000000002,3,2,750.20,5486.71,6236.91,0.8578047371461003,0.053723666727571964,0.02080946253947647
15,2018-08-01,0.07704482,0.03310885,3,2,372.83,5580.51,5953.34,1.147698961138202,-0.4672442773885628,0.019732012443944673
16,2018-09-01,-0.06283728,-0.007428609999999995,1,0,192.67,3663.69,3856.36,0.9143871039945974,0.04376211129749663,0.01245348929601929
17,2018-12-01,-0.02843468,-0.003116110000000002,1,0,368.06,1335.86,1703.92,1.535706585474271,-1.3764287317495913,0.020929906372390315
18,2019-02-01,-0.06539941,-0.009986480000000006,1,0,166.46,3661.23,3827.69,0.6186409621074049,0.682220863739798,0.026150218227092886
19,2019-04-01,-0.07532078,0.006711819999999993,2,1,367.51,5650.74,6018.25,0.6856840044826065,0.5866915901402052,0.01796295221687492
20,2019-05-01,-0.01035351,-0.02693967,1,0,250.90,3662.79,3913.69,1.6552192469968503,-1.702104012585968,0.014133501329052082
21,2019-09-01,0.01122811,0.01459995,1,0,364.07,1671.80,2035.87,1.0268091729582476,-0.26908509803715575,0.01042934845403658
22,2019-12-01,-0.00360459,7.319999999999896e-06,0,0,222.90,1525.22,1748.12,1.1554987855008396,-0.5709314145807651,0.015874754886438042
23,2020-01-01,-0.00371759,3.770000000000162e-06,0,0,215.95,1593.28,1809.23,1.1316615390044813,-0.5519252740882727,0.020573176575591223
24,2020-05-01,0.03450602,0.004010379999999997,2,1,622.30,3724.95,4347.25,1.168898935414422,-0.6762328851973081,0.016626272438076007
25,2020-06-01,-0.00332493,6.750000000000245e-06,0,0,240.14,1358.07,1598.21,1.2221222074547342,-0.7749058278624283,0.02298845890527903
26,2020-09-01,-0.01627177,0.03745704999999999,2,1,607.25,3623.75,4231.00,1.1558004983750374,-0.7092874848116697,0.033253827363634914
27,2021-05-01,-0.06450087,0.0037169799999999947,3,2,383.40,2103.05,2486.45,0.6025437565514777,0.46556643997712577,0.012568378634432076
28,2021-07-01,-0.003634,7.829999999999903e-06,0,0,221.09,1536.76,1757.85,1.0053264825004746,-0.4362307717394664,0.011531906920130926
29,2021-11-01,-0.00344103,6.340000000000078e-06,0,0,233.05,1418.58,1651.63,0.9115263816857357,-0.372942939705446,0.022412144039020577
30,2022-02-01,-0.00379974,5.370000000000201e-06,0,0,210.90,1634.25,1845.15,0.682001512031686,0.15858777222115694,0.019240522053580025
31,2022-03-01,0.02747806,-0.017141450000000003,2,1,368.10,5142.23,5510.33,1.1106679970198607,-0.930260840506822,0.02311882353458499
32,2022-08-01,-0.0525308,-0.012880950000000002,1,0,174.83,3605.57,3780.40,0.5011517443671267,0.6714901639796738,0.012980543896925106
33,2023-02-01,0.0126824,-0.01761372,1,0,367.83,1649.03,2016.86,0.7928730860975812,0.011248236081440599,0.015931487924843515
