,2015-04-01,2015-07-01,2015-09-01,2015-12-01,2016-06-01,2017-03-01,2017-05-01,2017-07-01,2017-09-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-05-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-05-01,2019-08-01,2019-11-01,2020-02-01,2020-06-01,2020-07-01,2020-12-01,2021-02-01,2021-03-01,2021-04-01,2021-06-01,2021-10-01,2021-11-01,2022-05-01,2022-06-01,2022-09-01,2022-10-01,2022-12-01,2023-02-01
0,0.020376029561624875,-0.02201731412022312,0.11373293075531654,0.028223829416871737,0.015965732389294995,0.0010927800953752786,0.0031747113359821277,0.014022563938878463,-0.0199411441998274,-0.016666866582273343,0.008173087712228355,0.009921242715250411,0.017430335893712012,-0.011262459159487648,0.01737340008912147,0.008491986070874091,0.028891970707935144,-0.010706825315961677,-0.010946152401896114,0.015504437844240826,-0.01054501290629073,-0.013006416476357252,-0.015825537385821598,-0.012458236281237767,-0.0076117721846769015,-0.015653621495937742,0.037415731191641655,-0.05796886396625789,0.026564764808614583,0.006717810684921055,-0.013969701494598308,-0.005863744655258074,0.008470681819352954,0.01544975305328844,-0.006945435412263556,-0.034149771783159366,-0.022065239327393016
1,0.018755475355288542,-0.02727535569079098,,0.0033291100855485922,-0.009813569418661405,0.0011752213522107091,-0.0006388774940111475,-0.013588779264178008,-0.03498458896222356,0.009494383172961918,0.01955075829275188,0.006342553870939405,-0.020592003872820897,0.014249546176468897,0.00963859933968525,0.006804544557761361,,0.03906351807569264,0.003429884941255068,-0.01719128191913022,-0.016175952289778195,-0.03458725232566939,-0.010046875001215483,-0.002743781762313713,0.026520818353306996,0.051564288564838634,-0.03178735056361148,,0.017791336953363213,0.017066160918548512,-0.05342267073808804,-0.011948572103246846,-0.008766430156428306,0.012584113577648104,-0.015614971509532172,,0.004665447921828658
2,-0.00975874467446003,-0.03634707733636411,,-0.026379939159135724,-0.011119087556301643,-0.004079945031545407,0.016865196917071223,0.020551307085039383,-0.017574608668668112,-0.014890460993356669,0.015168153436452059,-0.006323774948326033,0.012699800151608542,0.003292339194467697,-0.009662200970682377,0.03173026923825706,,,0.02860771797988093,-0.009811131193993461,0.013813171656870793,,-0.0012399893078640645,-0.02620239554001902,0.04006625992803414,0.018166399106725795,-0.010448930312843885,,0.03011442162397049,0.0009852485638770503,,-0.013605731371702845,-0.009788570207141412,-0.002108887740553733,0.009422937529833586,,0.010404100820437634
3,0.0005588051251015358,-0.027109669241644596,,-0.037743110500204846,-0.014687267778461965,-0.0018795633035453285,-0.0010995260660235928,0.02285750216218041,-0.028604770808771995,0.007352498804694463,0.023009845915730853,-0.01745498848874627,0.017634664700558744,0.03868901967504268,-0.021065777512329298,0.012514898548908526,,,,0.01413777034057695,-0.01060324399798418,,0.010964764103875702,-0.023226822945279224,0.020857460230582436,0.015452018979252191,-0.0006439222379936993,,0.0015514572533089632,0.014029147293097566,,-0.02705338805199098,0.0038407437609579986,-0.02255153706194779,0.03238324218089028,,0.025036371649346023
4,-0.015731514659730106,-0.034938386388330134,,-0.03368103237820064,-0.025142488526183282,-0.0017168974470056497,-0.023671268745727225,0.0690636262551898,-0.0362172614930758,0.0015037516959619524,0.023027457964032383,-0.005933990839865899,0.018381254104880895,0.01924909552115084,-0.020452268039408583,0.0176121958970068,,,,0.02314186237027016,-0.028807324073005347,,0.03836595593813952,-0.007654176961866099,0.017577994362450333,-0.02990506729284448,0.02553960465002092,,0.001202707513592638,-0.025648817101124877,,-0.01300376066158826,-0.022901268434087463,-0.007201515047824181,0.021563394028879745,,
5,0.00433617034413869,-0.03454453875365493,,-0.030565117881909742,-0.0005630129007454521,-0.0024788130189503654,-0.022879187574904147,,-0.053504355817866056,0.006013049913206281,-0.000909539871997822,-0.025770486850748675,0.025261366775404248,0.04467115479575723,-0.02957857169173428,0.03473257016448983,,,,-0.008910886298977516,,,,-0.00829105314616152,0.01347346650195691,-0.04737696796142421,-0.019326942966195304,,-0.009169868010536875,-0.033857461137531075,,0.025139250066715135,-0.0260129260194093,-0.04966576201934192,0.04156074671399956,,
6,-0.002261074115518902,-0.007502337373762824,,-0.028886589725896528,0.02657981398438336,0.013402081158885082,0.00977508153532547,,,0.024709699161077125,0.028952645525115894,-0.029920525766148565,0.01000794628407764,0.04782175422203272,,0.04372442976361235,,,,-0.0011637856864972207,,,,-0.008441895025959933,0.12125018338130822,-0.06183673137073198,0.025366956676363017,,0.011210580825732896,-0.010134672235968978,,0.04237435121282651,-0.052461624345129465,,0.029985762256131032,,
7,-0.0017065772615394437,0.014489733334078547,,-0.012110022378915453,0.010663336950642144,-0.014816062411516562,0.0038117933808381466,,,0.028331184118661312,,,0.02394364900221646,0.03734725803848793,,,,,,0.00607437135717781,,,,-0.012136255616547409,,,0.02330293862269439,,0.00757908438169419,0.026400630403105474,,,,,0.012134500884767974,,
8,-0.008909570071395034,0.04131193908997988,,-0.040830456379306046,-0.0067058508700115205,-0.03692630423686438,-0.03461249211113859,,,0.009567782614352538,,,0.0146250699908137,0.02637616072901272,,,,,,0.02526867168080127,,,,0.0023921698830311477,,,0.011166428555590358,,0.025683433997992444,0.04781789315724794,,,,,0.05127129011900422,,
9,-0.002774622079468436,0.03702728514965514,,-0.0542894606503892,0.009033671725151127,,,,,-0.01149125263335904,,,0.050088705119398114,0.014930499239070194,,,,,,-0.008384028915219055,,,,0.0016031169131518475,,,0.01085713822919665,,0.02586878079806343,,,,,,,,
