,2009-10-01,2010-06-01,2010-11-01,2011-12-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-04-01,2013-05-01,2013-10-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-08-01
0,0.004239254347447652,-0.0537356909175406,0.010964240177144036,0.062973810337379,-0.02543348654952693,0.0029234295794139387,0.025698342871049773,0.009344887999963858,-0.0600472471492966,0.07869004992096246,-0.05189078548384286,-0.008412766496058044,0.0660109745953299,-0.05619156841291828,0.037389317409685874,-0.014630671446865195,0.0347341306073988,0.02842683370843402,0.0011884641896003911,-0.014238436855862346,0.04233066629870841
1,0.03237185353841143,,0.004476511563620722,0.03437760922514388,0.0061740730147938905,0.0032736064222960715,0.02513007929943578,-0.007048250190904992,,,-0.031028574533749978,0.028275810327379913,,,,-0.02447071252225383,,0.012644162368919631,0.0128163804258897,-0.022533325435841967,0.017664269995612658
2,0.029099015608960777,,0.008884399048437075,0.023420965340942068,-0.06646343171691149,0.0035536596342364835,0.11085725437735139,0.0023126218505100105,,,-0.03095582874388049,,,,,,,0.0035326124970939954,0.029873287780085828,-0.007215978583867022,0.018344387428310016
3,0.006930014758451675,,0.009481749023341979,-0.024684501780172563,,0.03368659758801418,,-0.0013076195757624753,,,-0.043174729124616354,,,,,,,-0.007194628973954953,,-0.005230592511943799,0.014485019643910357
4,0.006579411398159873,,-0.0036687123166671,-0.003006925160248114,,,,0.0018945273466619006,,,-0.049517392938961305,,,,,,,-0.01740994828630857,,-0.023854936043123942,0.016943535831389966
5,0.010779547629735653,,-0.0020331054002743487,0.0164297289745704,,,,0.018559420818149763,,,-0.06547992041347685,,,,,,,0.014153441929943639,,-0.01902508275546555,-0.04228116560696771
6,0.004257356680227753,,-0.010512538035679864,0.006638857511307883,,,,0.02117723693674456,,,,,,,,,,0.009209012246481324,,-0.01772008418419535,-0.0577269193581007
7,-0.008423582502560922,,-0.010238280477188333,0.005512584458812059,,,,0.013404010961048096,,,,,,,,,,0.008438699401737748,,-0.024419130779179232,-0.03846286094286833
8,-0.015268031448176789,,-0.018366975666619823,0.023633499130182423,,,,0.030784659084695465,,,,,,,,,,-0.0032114830384753212,,0.03830506559265745,-0.10769626218593209
9,-0.02075321924198059,,-0.02490508056831431,0.01840733086065216,,,,,,,,,,,,,,0.0015686306698613484,,,
10,0.0036144314444013226,,-0.017972032054087372,0.05174881741980511,,,,,,,,,,,,,,-0.017023167777199977,,,
11,-0.005699350446214613,,-0.027235094926076675,0.05267306074823136,,,,,,,,,,,,,,-0.005677452208701528,,,
12,-0.0015046790973396451,,-0.0352280748273901,0.06726543508320529,,,,,,,,,,,,,,-0.012437900274424235,,,
13,-0.006696787409296245,,,0.12042236109905646,,,,,,,,,,,,,,-0.012102976047899006,,,
14,-0.01486604441701167,,,,,,,,,,,,,,,,,-0.0002155931159016078,,,
15,-0.026525666403209636,,,,,,,,,,,,,,,,,-0.012019262515557433,,,
16,-0.015754681330143017,,,,,,,,,,,,,,,,,0.0018634992089933966,,,
17,-0.015974242773870273,,,,,,,,,,,,,,,,,-0.004762881369646227,,,
18,-0.02102529940652187,,,,,,,,,,,,,,,,,-0.011768163958054828,,,
19,-0.034509295624140846,,,,,,,,,,,,,,,,,-5.04948820777007e-05,,,
20,-0.02443478194333082,,,,,,,,,,,,,,,,,0.011226831766699613,,,
21,-0.03645911638777677,,,,,,,,,,,,,,,,,0.028983529321354312,,,
22,-0.026458539243793266,,,,,,,,,,,,,,,,,0.027616694937702607,,,
23,-0.03465741707081005,,,,,,,,,,,,,,,,,0.01872702915416527,,,
24,-0.03400767527433235,,,,,,,,,,,,,,,,,0.03155133686292286,,,
25,-0.03602388667648615,,,,,,,,,,,,,,,,,0.04347852157412582,,,
26,-0.037563128801525236,,,,,,,,,,,,,,,,,0.056511602341957234,,,
27,-0.04828395968247445,,,,,,,,,,,,,,,,,0.04985925928085361,,,
28,-0.03313653320061394,,,,,,,,,,,,,,,,,0.04395256756546337,,,
29,-0.05949552960061544,,,,,,,,,,,,,,,,,0.06538879783329135,,,
30,-0.060209410439486355,,,,,,,,,,,,,,,,,0.0422600722150335,,,
31,-0.07463318336500646,,,,,,,,,,,,,,,,,0.05040877454372966,,,
32,,,,,,,,,,,,,,,,,,0.03712886514122776,,,
33,,,,,,,,,,,,,,,,,,0.02884341524876574,,,
34,,,,,,,,,,,,,,,,,,0.019862839758179346,,,
35,,,,,,,,,,,,,,,,,,0.0266507446090333,,,
36,,,,,,,,,,,,,,,,,,0.032992836271658416,,,
37,,,,,,,,,,,,,,,,,,0.03307285867797488,,,
38,,,,,,,,,,,,,,,,,,0.017459361735849,,,
