,2014-12-01,2015-07-01,2015-11-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-03-01,2017-05-01,2017-08-01,2017-09-01,2018-09-01,2019-02-01,2019-03-01,2019-06-01,2019-09-01,2019-10-01,2019-11-01,2020-06-01,2020-08-01,2020-10-01,2020-11-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2022-01-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-02-01
0,0.05879219497939159,-0.03444966146906614,0.055539207793299905,-0.03980399415615388,0.011200935920914867,0.03041367178654386,-0.05321649614404482,0.04750840409313106,0.011552468140059613,0.05708155415443805,-0.012082717013309735,-0.028099550726752742,-0.003826458214225781,-0.036584619079730096,0.05849595046076628,0.09764123896130794,0.01999151908794694,0.04469694657415757,-0.0028057311786366945,-0.00339954703738643,-0.01848913916854178,-0.01193878594868858,-0.0034906234127700664,-0.04069344086547577,0.027979724210374535,0.018714037707358244,0.020568884698713763,0.042269197827444316,0.02228290809736383,-0.02143772941596689,-0.011119174453114944,-0.013826908527715176,0.029513786827879862,0.014850355158080308,0.002279038732887262,-0.030674032169967447,0.02245997002568334,-0.0177828346931439,-0.025338337487844087,-0.012288065136322524,-0.010764467559408242
1,,-0.04627745406638217,,,0.006655298063607651,0.015750386418082463,,,0.005878321212630322,,0.04906052639429806,-0.008764590952660356,-0.031958046233360626,,,,0.02735425184109319,0.04439167436743552,0.00957420715520696,-0.0011878609015107955,-0.0354818899241649,-0.021074250700202413,0.012264439563594909,-0.03296867832960926,-0.019100050438205063,0.029407194862206776,0.026837321177409557,,0.026104951701615142,-0.03127449412483685,-0.023944065365872902,0.0019491382333911567,-0.00531460411076301,-0.0023425868095783287,0.01530602466623776,,0.009400501148490559,0.024790470666713915,0.003315691413121491,0.0031724098353483887,-0.020306564910258895
2,,-0.059080598546079166,,,0.012464017925445159,0.003942576905101247,,,0.020325754549304964,,,-0.01109285503920665,,,,,-0.0032955940581667065,0.049586535291956,-0.0019235691428178825,-0.029432745048748377,0.009105368477429376,-0.009417528079599613,0.021586636250365387,-0.028644468547755153,-0.030457652014622028,0.03199352974334424,-0.0005324471900194361,,0.037903957149051315,-0.03116091422075362,-0.009927076118395828,-0.022174810919314503,-0.027374406872721746,0.010325287175654285,-0.0007304057668391373,,0.06418434051283128,0.02579278604587465,0.008003020681358719,-0.02161476441880661,-0.012738409471271417
3,,-0.028268132135680357,,,0.03729587014132241,0.023445890763102883,,,0.023369041576031258,,,0.00917791614826946,,,,,0.0012580661529884019,,0.020780066043252,,-0.005106606583976436,-0.0148495602415748,0.008431994329376469,-0.024506950423808682,-0.0039017712705278207,-0.00969460035454528,0.013040801946119451,,,-0.036871816843523586,-0.00896799455898023,-0.026403678436980105,-0.0019751830835219586,0.029585036188969127,-0.014964861741724622,,,0.017828422085144346,0.004277075631631155,-0.001162777940176274,-0.019719760443071166
4,,-0.026621612376287018,,,,0.048795024922342445,,,0.016152611962405583,,,-0.025489219877787406,,,,,0.031589139251758436,,-0.0011217794907101286,,-0.01906339441885807,-0.035394120831784726,-0.018120628168498687,-0.010770327706278504,-0.04546504369041093,0.0012934154691519595,0.01587128119494574,,,-0.03458403916711683,-0.02666533117990255,-0.02131148715722686,0.023229597027464965,6.366446278693871e-05,-0.018346833645265903,,,0.016621760501212446,-0.014652594429481636,-0.021284665021068183,-0.03036280677496811
5,,-0.029359600915803252,,,,,,,0.03697423924610632,,,-0.024634737975365084,,,,,0.0637963980248819,,-0.015946673867685224,,-0.015139222633917981,-0.021702311947020103,-0.009567106365742983,-0.042859023336867974,,0.007479412498930582,0.041279674103104735,,,-0.015755576670435367,-0.03345376734548822,-0.02325958366225933,0.00411079192342001,-0.01642953259664548,-0.017112834016897338,,,-0.01521607438530248,-0.010639281854376237,0.001838366195556218,
6,,-0.008377286668299622,,,,,,,,,,-0.018196192053022475,,,,,0.05523890728806302,,-0.037046295441363064,,-0.011057664533522527,-0.0018526805413285885,-0.012615197810232015,-0.05908981478303943,,-0.00012284544612928272,,,,-0.030294947947177686,-0.026293130768688666,-0.018074191452299715,0.009511986889351842,-0.016994313512383563,-0.01408645191383151,,,0.01960704475102437,0.0008874148852261454,-0.01860276949953399,
7,,0.014328152068193045,,,,,,,,,,-0.006015376457304988,,,,,0.060477587152909074,,-0.06682872309580334,,-0.00046713292481337376,0.013833485601525197,-0.023211494617592532,,,-0.019947539162496142,,,,-0.01602976514478538,-0.04396803967037943,-0.03003163296290312,0.016016824673509067,0.009362818510000093,-0.01900149603860024,,,0.007097777125776972,-0.005380766408409454,-0.026160332257195607,
8,,0.010374781352985973,,,,,,,,,,-0.022087602746791113,,,,,0.0845751878979919,,,,-0.016957796285784532,0.012950866355605495,-0.01335101568215391,,,-0.02223971843746364,,,,-0.023231078377222047,,,0.012282995647530104,0.034665891750341515,-0.014909995574891699,,,-7.903365890626901e-05,-0.005880738390092621,,
9,,0.035215510893180646,,,,,,,,,,-0.016912283303107234,,,,,,,,,-0.005285165933192726,0.034041599688098056,-0.020323793123511624,,,-0.019890589861380814,,,,-0.03706828313345856,,,0.03216388104185697,,0.00271087967347583,,,-0.0023238871788122673,0.0003837044564493075,,
