,2014-04-01,2014-05-01,2014-06-01,2014-09-01,2015-03-01,2015-04-01,2015-06-01,2015-07-01,2015-08-01,2015-11-01,2016-01-01
0,-0.05493968457834342,-0.043228742609558335,-0.014986560752681566,0.030316637240103805,-0.01448386975616689,0.007715808617560604,-0.02261809283757854,0.0053349648983398446,-0.0024279310896733186,0.014334587284954736,-0.014810369428332582
1,-0.05397618491245959,-0.030260992540230847,-0.0409732349309766,0.041616201040604484,-0.0020304640838322285,-0.012632079739597568,-0.02596616166165422,0.0032641306190717145,-0.0026238651135517266,0.0167615472788758,-0.025840978385197833
2,-0.04847387443840523,-0.02116804377914905,-0.031141146708865808,0.031099098828375915,-0.03877089531893896,-0.00036733418971879317,-0.007782135803646284,0.0026795681152274042,-0.00400340477840011,0.016267964302277615,-0.0010941566798563507
3,-0.06059806789222488,0.014482869756787808,-0.036226643639408085,-0.0006579234247041654,-0.06107230887259396,-0.0017048003052848593,0.019124326816688964,0.0035700841786283632,-0.0067682066579668465,0.02753288253054542,-0.048677001365857286
4,,0.04170160667973222,-0.06641236795529837,-0.012930737145631532,,0.012561978280229535,-0.0009989980964215661,0.0033630581754229283,-0.003954927149085297,0.03622597460089372,-0.04101874185379195
5,,0.04896177142515867,-0.021690289977298605,-0.016702933091373495,,-0.060368563527646746,-0.0013172484475436619,0.0054910803781953454,-0.0040518847579096295,0.01782565955724813,-0.018870945683771012
6,,0.060615746156843286,-0.017404551355891584,-0.013874970438656042,,-0.08584416906504755,0.02099721664890586,0.004836609804287129,-0.003525656418064571,-0.04115854668530572,-0.03425091809412528
7,,0.05454554805790446,-0.026966919914505283,0.01953384099608435,,,0.036100478035508754,0.004664309491308138,-0.0020868669663123285,0.004931325182166546,-0.02392195257737839
8,,0.04097171518772402,-0.0200687418931369,0.045928389651645585,,,0.04792031007219366,0.003984007650089438,-0.0007214715781991288,0.02175043363362894,-0.031940543393868204
9,,0.07738133676630876,-0.01731148832713325,0.08412086170997579,,,0.04753359344027519,0.004714853993455392,-0.0025731490955780423,-0.0003943111647437547,-0.03257487586213781
10,,0.11199893173341402,-0.009592052920780247,,,,0.0470482698893524,0.004006998375631898,-0.001013734999370186,0.0019517047638695217,-0.039630005009854585
11,,,-0.017209789813624976,,,,0.047169622860645966,0.0030570412592729745,-0.001743615821747202,0.008927124264896946,-0.034750342691393765
12,,,-0.01611560589698957,,,,0.0470849063004537,0.0041656199772379665,-0.0026100332171981044,-0.010675339543299245,-0.03489944591779226
13,,,-0.01672921180761655,,,,0.04658791059484768,0.004871066304681371,-0.0019509346373633996,0.03141257029459821,-0.04952925389213547
14,,,-0.013397396273611584,,,,0.045907290035145376,0.0056861904610703284,-0.0009999253560959431,-0.045094635540202876,-0.025070648430701503
15,,,-0.0055303142470362054,,,,0.04574909973188124,0.005954691503985643,-0.0025869804817597597,-0.010645464980799879,-0.015643019448177586
16,,,0.011614201742715213,,,,0.04778760760922385,0.005819302553123684,-0.007970365128618262,0.006026979328679349,-0.028241743599715097
17,,,0.006855013831973622,,,,0.048780161252010235,0.003887440830373734,0.1286311674837597,0.07191801266891695,-0.036741911662962146
18,,,0.01981151112760271,,,,0.0494451240237459,0.003167494254732617,,,-0.05282880674611867
19,,,0.0253863550881146,,,,0.0480301194843431,0.0014725395620516224,,,-0.038474844938996444
20,,,0.04210786584127835,,,,0.04657645616914419,0.0012766055381732144,,,-0.04243557594151115
21,,,0.05201634064942917,,,,0.04435410816699603,-0.00010293412667516932,,,-0.020975550037926727
22,,,0.02508281933119072,,,,0.0422832738877279,-0.0028677360062419055,,,-0.03716496361054
23,,,0.01586919731363512,,,,0.04169871138388359,-5.445649736035563e-05,,,-0.04357625388406694
24,,,0.02731717299169789,,,,0.04258922744728455,-0.00015141410618468853,,,-0.04580266131982125
25,,,0.062135812419432224,,,,0.042382201444079115,0.0003748142336603699,,,-0.06659955822328145
26,,,-0.007829751841937238,,,,0.04451022364685153,0.0018136036854126125,,,
27,,,0.07123623653599953,,,,0.043855753072943315,0.0031789990735258122,,,
28,,,0.08433401828719989,,,,0.043683452759964325,0.0013273215561468987,,,
29,,,0.04901219679634172,,,,0.043003150918745625,0.002886735652354755,,,
30,,,0.015281722981905776,,,,0.04373399726211158,0.002156854829977739,,,
31,,,0.03203217075297404,,,,0.043026141644288085,0.0012904374345268366,,,
32,,,0.00747517166955447,,,,0.04207618452792916,0.0019495360143615414,,,
33,,,-0.003750479279294172,,,,0.04318476324589415,0.002900545295628998,,,
34,,,-0.0026403879198428903,,,,0.04389020957333756,0.0013134901699651813,,,
35,,,-0.0028923192987657664,,,,0.044705333729726515,,,,
36,,,-0.003081887499961411,,,,0.04497383477264183,,,,
37,,,-0.0025271550401289034,,,,0.04483844582177987,,,,
38,,,-0.0026403879198428903,,,,0.04290658409902992,,,,
39,,,-0.003107320114516643,,,,0.042186637523388804,,,,
40,,,-0.003611481771445213,,,,,,,,
