,2017-04-01,2018-01-01,2018-02-01,2018-09-01,2019-04-01,2019-07-01,2019-08-01,2019-11-01,2019-12-01,2020-02-01,2020-12-01,2021-03-01,2021-04-01,2021-11-01,2022-03-01,2022-05-01,2022-06-01,2023-02-01,2023-05-01
0,0.01267574540085925,0.03687606213268335,-0.012509119065931218,-0.05827868084125176,0.022806201682253002,-0.027247628332591756,0.047129992233142515,-0.009082446433727132,-0.011044774774413346,-0.039025904486125196,-0.020601643338784115,-0.003013286670912496,-0.0036116994566035565,-0.015994913322614046,0.009349370826568837,0.008119592465356762,0.0026696953742638974,0.0015916826785851712,-0.03433015081243651
1,0.01479981179979828,-0.0033371853581651845,-0.012831086936319513,,0.009065321923218628,-0.010725133998910064,0.03712001315826052,0.0011951183544118837,0.020718755875527517,,-0.02367216706382802,0.024922079081775905,-0.022657906738073663,-0.0063926725216965075,0.02536636803154657,0.01509436816166454,-0.0010251104806636435,-0.005778083617454077,-0.03840358793892462
2,0.004500634238278289,-0.021036038429321113,-8.588210236259997e-05,,0.002081007058061024,-0.00910710756447064,0.024491378857732116,0.0047763397625431026,0.019708293455188874,,-0.005280066519604443,0.0172917597216109,-0.036975479587024074,-0.01029386553491185,0.012044823771611979,0.020911508622010966,0.005147150494020952,0.007422437706266882,-0.012436502034670394
3,-0.009500540079083963,-0.044216548428084756,4.5883407957081346e-05,,-0.006684515284131054,-0.021889319868267254,0.02722930384332667,-0.0010030238630298616,0.014621946179373513,,-0.01929734645302905,0.023162103091286967,,-0.018103028762812112,0.00940114579125173,,0.003296343284365927,0.016459401787318584,-0.01291789057856807
4,-0.01934664195827529,-0.063952211361048,-0.007152372948984409,,-0.018369494228364536,-0.025521818721909284,0.008897418764329146,-0.005635137212985475,0.00598171095847988,,0.0003444173515700921,0.004597305396921492,,-7.190842266169284e-05,0.025005471394754952,,0.005023734217790926,0.028492446657218784,-0.01675225826217064
5,,,-0.0012736259367183145,,-0.026654457623735528,-0.043505706504061825,0.011191188515305539,0.0011189271448164284,0.03582197798552156,,0.003660376326411807,-0.004740350271675409,,0.03055458801655453,0.007957620619749362,,0.022162528078205762,,-0.006798845698392064
6,,,0.007839186294129386,,-0.02386549637093327,,0.001581994604471948,0.011174600084765451,,,0.014904726426756332,-0.00821717072757222,,,-0.029181641301038397,,0.014967802042499617,,0.012715475008131305
7,,,0.0046433675592174595,,-0.029841590895968384,,-0.029667213142135385,0.006779206531460247,,,0.04133213665633395,-0.008238000806206403,,,-0.0024455803478771188,,0.028129068644100613,,0.013941611023990053
8,,,0.002112973365117732,,-0.012454970620612515,,0.0009543355222980665,0.014835769231711815,,,,-0.018430747921515778,,,0.08967531257209926,,,,0.015921589205681208
9,,,0.004763738239339066,,-0.012044371632849105,,0.00612173753192069,0.025419386930609633,,,,-0.010054382347135737,,,,,,,0.008011022871339923
10,,,-0.004301840372695098,,-0.024841249699523837,,0.033323440408426386,,,,,-0.009756690288280856,,,,,,,-0.00097913907602587
11,,,-0.0012418664954139125,,-0.034108822826161456,,0.016368015782089795,,,,,-0.0016742477650371068,,,,,,,0.002875507551013845
12,,,0.005166916578815073,,-0.055301061271891605,,6.494763782849411e-05,,,,,-0.014072458604466265,,,,,,,-0.004380741920089859
13,,,0.002611592690499709,,,,-0.006142426597974593,,,,,-0.013122984297925022,,,,,,,-0.007237511603377156
14,,,0.004682854269865144,,,,-0.010846238780149786,,,,,0.004499464214618776,,,,,,,0.014747352414391957
15,,,0.0035856991921023873,,,,-0.003870666756207175,,,,,-0.01885050482020545,,,,,,,-0.005947947437685341
16,,,-0.008271561943900885,,,,-0.011621457872343699,,,,,-0.03425671935898711,,,,,,,0.020655235989611276
17,,,0.03884938950660444,,,,-0.031020697429711808,,,,,,,,,,,,0.017829849837005973
18,,,0.04263883873102969,,,,-0.04039568534834559,,,,,,,,,,,,0.02076511680612847
19,,,0.03313996260297292,,,,-0.030778981656809368,,,,,,,,,,,,0.016629579434462638
20,,,0.025592454412116883,,,,-0.027349300105530494,,,,,,,,,,,,0.01467128347950708
21,,,0.020554901321622188,,,,-0.017025312146873528,,,,,,,,,,,,0.012101614032568486
22,,,-0.01052704710069352,,,,-0.009498140626091667,,,,,,,,,,,,0.007101905082075088
23,,,0.008421333594811786,,,,-0.011108937351914872,,,,,,,,,,,,0.00645539125217498
24,,,-0.0005050570198203985,,,,0.01954885157587216,,,,,,,,,,,,-0.013650873819708309
25,,,-0.0063339627165981405,,,,-0.015677079226359414,,,,,,,,,,,,0.0038862463638122957
26,,,0.00875530757074694,,,,0.0013641505400265874,,,,,,,,,,,,0.013808992866733094
27,,,-0.010936856652663085,,,,-0.027417681835954166,,,,,,,,,,,,0.0070636712098557375
28,,,0.010166246948936752,,,,-0.018984235604371236,,,,,,,,,,,,0.004188448691486046
29,,,0.00842282808899264,,,,-0.005566314101193459,,,,,,,,,,,,0.011955829079210556
30,,,0.011941930966609782,,,,-0.013375010141519317,,,,,,,,,,,,0.01645812811581715
31,,,-0.02991546218714025,,,,-0.021574778012024565,,,,,,,,,,,,0.009874800557656327
